traj_ind,file_name,file_index
1445,at-frame299800_noH.pdb,299800
1446,at-frame300000_noH.pdb,300000
1447,at-frame300200_noH.pdb,300200
1448,at-frame300400_noH.pdb,300400
1449,at-frame300600_noH.pdb,300600
1450,at-frame300800_noH.pdb,300800
1451,at-frame301000_noH.pdb,301000
1452,at-frame301200_noH.pdb,301200
1453,at-frame301400_noH.pdb,301400
1454,at-frame301600_noH.pdb,301600
1455,at-frame301800_noH.pdb,301800
1456,at-frame302000_noH.pdb,302000
1457,at-frame302200_noH.pdb,302200
1458,at-frame302400_noH.pdb,302400
1459,at-frame302600_noH.pdb,302600
1460,at-frame302800_noH.pdb,302800
1461,at-frame303000_noH.pdb,303000
1462,at-frame303200_noH.pdb,303200
1463,at-frame303600_noH.pdb,303600
1464,at-frame303800_noH.pdb,303800
1465,at-frame304200_noH.pdb,304200
1466,at-frame304400_noH.pdb,304400
1467,at-frame304600_noH.pdb,304600
1468,at-frame304800_noH.pdb,304800
1469,at-frame305000_noH.pdb,305000
1470,at-frame305200_noH.pdb,305200
1471,at-frame305400_noH.pdb,305400
1472,at-frame305600_noH.pdb,305600
1473,at-frame305800_noH.pdb,305800
1474,at-frame306400_noH.pdb,306400
1475,at-frame306800_noH.pdb,306800
1476,at-frame307000_noH.pdb,307000
1477,at-frame307400_noH.pdb,307400
1478,at-frame307800_noH.pdb,307800
1479,at-frame308000_noH.pdb,308000
1480,at-frame308200_noH.pdb,308200
1481,at-frame308400_noH.pdb,308400
1482,at-frame308600_noH.pdb,308600
1483,at-frame308800_noH.pdb,308800
1484,at-frame309000_noH.pdb,309000
1485,at-frame309200_noH.pdb,309200
1486,at-frame309400_noH.pdb,309400
1487,at-frame309600_noH.pdb,309600
1488,at-frame309800_noH.pdb,309800
1489,at-frame310000_noH.pdb,310000
1490,at-frame310200_noH.pdb,310200
1491,at-frame310400_noH.pdb,310400
1492,at-frame310600_noH.pdb,310600
1493,at-frame310800_noH.pdb,310800
1494,at-frame311000_noH.pdb,311000
1495,at-frame311200_noH.pdb,311200
1496,at-frame311400_noH.pdb,311400
1497,at-frame311600_noH.pdb,311600
1498,at-frame311800_noH.pdb,311800
1499,at-frame312000_noH.pdb,312000
1500,at-frame312200_noH.pdb,312200
1501,at-frame312400_noH.pdb,312400
1502,at-frame312600_noH.pdb,312600
1503,at-frame312800_noH.pdb,312800
1504,at-frame313000_noH.pdb,313000
1505,at-frame313200_noH.pdb,313200
1506,at-frame313400_noH.pdb,313400
1507,at-frame313600_noH.pdb,313600
1508,at-frame313800_noH.pdb,313800
1509,at-frame314000_noH.pdb,314000
1510,at-frame314200_noH.pdb,314200
1511,at-frame314400_noH.pdb,314400
1512,at-frame314600_noH.pdb,314600
1513,at-frame314800_noH.pdb,314800
1514,at-frame315000_noH.pdb,315000
1515,at-frame315200_noH.pdb,315200
1516,at-frame315400_noH.pdb,315400
1517,at-frame315600_noH.pdb,315600
1518,at-frame315800_noH.pdb,315800
1519,at-frame316000_noH.pdb,316000
1520,at-frame316200_noH.pdb,316200
1521,at-frame316400_noH.pdb,316400
1522,at-frame316800_noH.pdb,316800
1523,at-frame317000_noH.pdb,317000
1524,at-frame317200_noH.pdb,317200
1525,at-frame317400_noH.pdb,317400
1526,at-frame317800_noH.pdb,317800
1527,at-frame318000_noH.pdb,318000
1528,at-frame318200_noH.pdb,318200
1529,at-frame318400_noH.pdb,318400
1530,at-frame318600_noH.pdb,318600
1531,at-frame318800_noH.pdb,318800
1532,at-frame319000_noH.pdb,319000
1533,at-frame319200_noH.pdb,319200
1534,at-frame319400_noH.pdb,319400
1535,at-frame319600_noH.pdb,319600
1536,at-frame320000_noH.pdb,320000
1537,at-frame320200_noH.pdb,320200
1538,at-frame320400_noH.pdb,320400
1539,at-frame320600_noH.pdb,320600
1540,at-frame320800_noH.pdb,320800
1541,at-frame321000_noH.pdb,321000
1542,at-frame321200_noH.pdb,321200
1543,at-frame321400_noH.pdb,321400
1544,at-frame321600_noH.pdb,321600
1545,at-frame321800_noH.pdb,321800
1546,at-frame322000_noH.pdb,322000
1547,at-frame322200_noH.pdb,322200
1548,at-frame322400_noH.pdb,322400
1549,at-frame322600_noH.pdb,322600
1550,at-frame322800_noH.pdb,322800
1551,at-frame323000_noH.pdb,323000
1552,at-frame323200_noH.pdb,323200
1553,at-frame323400_noH.pdb,323400
1554,at-frame323600_noH.pdb,323600
1555,at-frame323800_noH.pdb,323800
1556,at-frame324000_noH.pdb,324000
1557,at-frame324200_noH.pdb,324200
1558,at-frame324400_noH.pdb,324400
1559,at-frame324600_noH.pdb,324600
1560,at-frame324800_noH.pdb,324800
1561,at-frame325000_noH.pdb,325000
1562,at-frame325200_noH.pdb,325200
1563,at-frame325400_noH.pdb,325400
1564,at-frame325600_noH.pdb,325600
1565,at-frame325800_noH.pdb,325800
1566,at-frame326000_noH.pdb,326000
1567,at-frame326200_noH.pdb,326200
1568,at-frame326400_noH.pdb,326400
1569,at-frame326600_noH.pdb,326600
1570,at-frame326800_noH.pdb,326800
1571,at-frame327000_noH.pdb,327000
1572,at-frame327200_noH.pdb,327200
1573,at-frame327400_noH.pdb,327400
1574,at-frame327600_noH.pdb,327600
1575,at-frame327800_noH.pdb,327800
1576,at-frame328000_noH.pdb,328000
1577,at-frame328200_noH.pdb,328200
1578,at-frame328400_noH.pdb,328400
1579,at-frame328800_noH.pdb,328800
1580,at-frame329000_noH.pdb,329000
1581,at-frame329200_noH.pdb,329200
1582,at-frame329400_noH.pdb,329400
1583,at-frame329600_noH.pdb,329600
1584,at-frame329800_noH.pdb,329800
1585,at-frame330000_noH.pdb,330000
1586,at-frame330200_noH.pdb,330200
1587,at-frame330400_noH.pdb,330400
1588,at-frame330600_noH.pdb,330600
1589,at-frame331000_noH.pdb,331000
1590,at-frame331200_noH.pdb,331200
1591,at-frame331400_noH.pdb,331400
1592,at-frame331600_noH.pdb,331600
1593,at-frame331800_noH.pdb,331800
1594,at-frame332000_noH.pdb,332000
1595,at-frame332200_noH.pdb,332200
1596,at-frame332600_noH.pdb,332600
1597,at-frame332800_noH.pdb,332800
1598,at-frame333000_noH.pdb,333000
1599,at-frame333200_noH.pdb,333200
1600,at-frame333400_noH.pdb,333400
1601,at-frame333800_noH.pdb,333800
1602,at-frame334000_noH.pdb,334000
1603,at-frame334200_noH.pdb,334200
1604,at-frame334400_noH.pdb,334400
1605,at-frame334600_noH.pdb,334600
1606,at-frame334800_noH.pdb,334800
1607,at-frame335000_noH.pdb,335000
1608,at-frame335200_noH.pdb,335200
1609,at-frame335400_noH.pdb,335400
1610,at-frame335600_noH.pdb,335600
1611,at-frame335800_noH.pdb,335800
1612,at-frame336000_noH.pdb,336000
1613,at-frame336200_noH.pdb,336200
1614,at-frame336600_noH.pdb,336600
1615,at-frame336800_noH.pdb,336800
1616,at-frame337000_noH.pdb,337000
1617,at-frame337200_noH.pdb,337200
1618,at-frame337400_noH.pdb,337400
1619,at-frame337600_noH.pdb,337600
1620,at-frame337800_noH.pdb,337800
1621,at-frame338000_noH.pdb,338000
1622,at-frame338200_noH.pdb,338200
1623,at-frame338400_noH.pdb,338400
1624,at-frame338800_noH.pdb,338800
1625,at-frame339000_noH.pdb,339000
1626,at-frame339200_noH.pdb,339200
1627,at-frame339400_noH.pdb,339400
1628,at-frame339600_noH.pdb,339600
1629,at-frame339800_noH.pdb,339800
1630,at-frame340000_noH.pdb,340000
1631,at-frame340200_noH.pdb,340200
1632,at-frame340400_noH.pdb,340400
1633,at-frame340600_noH.pdb,340600
1634,at-frame340800_noH.pdb,340800
1635,at-frame341000_noH.pdb,341000
1636,at-frame341200_noH.pdb,341200
1637,at-frame341400_noH.pdb,341400
1638,at-frame341600_noH.pdb,341600
1639,at-frame341800_noH.pdb,341800
1640,at-frame342000_noH.pdb,342000
1641,at-frame342200_noH.pdb,342200
1642,at-frame342600_noH.pdb,342600
1643,at-frame342800_noH.pdb,342800
1644,at-frame343000_noH.pdb,343000
1645,at-frame343200_noH.pdb,343200
1646,at-frame343400_noH.pdb,343400
1647,at-frame343600_noH.pdb,343600
1648,at-frame343800_noH.pdb,343800
1649,at-frame344000_noH.pdb,344000
1650,at-frame344200_noH.pdb,344200
1651,at-frame344400_noH.pdb,344400
1652,at-frame344600_noH.pdb,344600
1653,at-frame344800_noH.pdb,344800
1654,at-frame345000_noH.pdb,345000
1655,at-frame345200_noH.pdb,345200
1656,at-frame345400_noH.pdb,345400
1657,at-frame345600_noH.pdb,345600
1658,at-frame345800_noH.pdb,345800
1659,at-frame346000_noH.pdb,346000
1660,at-frame346200_noH.pdb,346200
1661,at-frame346400_noH.pdb,346400
1662,at-frame346800_noH.pdb,346800
1663,at-frame347000_noH.pdb,347000
1664,at-frame347200_noH.pdb,347200
1665,at-frame347400_noH.pdb,347400
1666,at-frame347600_noH.pdb,347600
1667,at-frame347800_noH.pdb,347800
1668,at-frame348000_noH.pdb,348000
1669,at-frame348200_noH.pdb,348200
1670,at-frame348400_noH.pdb,348400
1671,at-frame348600_noH.pdb,348600
1672,at-frame349000_noH.pdb,349000
1673,at-frame349200_noH.pdb,349200
1674,at-frame349400_noH.pdb,349400
1675,at-frame349600_noH.pdb,349600
1676,at-frame349800_noH.pdb,349800
1677,at-frame350000_noH.pdb,350000
1678,at-frame350200_noH.pdb,350200
1679,at-frame350400_noH.pdb,350400
1680,at-frame350600_noH.pdb,350600
1681,at-frame350800_noH.pdb,350800
1682,at-frame351000_noH.pdb,351000
1683,at-frame351200_noH.pdb,351200
1684,at-frame351400_noH.pdb,351400
1685,at-frame351600_noH.pdb,351600
1686,at-frame351800_noH.pdb,351800
1687,at-frame352000_noH.pdb,352000
1688,at-frame352200_noH.pdb,352200
1689,at-frame352400_noH.pdb,352400
1690,at-frame352600_noH.pdb,352600
1691,at-frame352800_noH.pdb,352800
1692,at-frame353000_noH.pdb,353000
1693,at-frame353200_noH.pdb,353200
1694,at-frame353400_noH.pdb,353400
1695,at-frame353600_noH.pdb,353600
1696,at-frame353800_noH.pdb,353800
1697,at-frame354000_noH.pdb,354000
1698,at-frame354200_noH.pdb,354200
1699,at-frame354400_noH.pdb,354400
1700,at-frame354600_noH.pdb,354600
1701,at-frame354800_noH.pdb,354800
1702,at-frame355000_noH.pdb,355000
1703,at-frame355200_noH.pdb,355200
1704,at-frame355400_noH.pdb,355400
1705,at-frame355600_noH.pdb,355600
1706,at-frame355800_noH.pdb,355800
1707,at-frame356000_noH.pdb,356000
1708,at-frame356200_noH.pdb,356200
1709,at-frame356400_noH.pdb,356400
1710,at-frame356800_noH.pdb,356800
1711,at-frame357000_noH.pdb,357000
1712,at-frame357200_noH.pdb,357200
1713,at-frame357400_noH.pdb,357400
1714,at-frame357600_noH.pdb,357600
1715,at-frame357800_noH.pdb,357800
1716,at-frame358000_noH.pdb,358000
1717,at-frame358200_noH.pdb,358200
1718,at-frame358400_noH.pdb,358400
1719,at-frame358800_noH.pdb,358800
1720,at-frame359000_noH.pdb,359000
1721,at-frame359200_noH.pdb,359200
1722,at-frame359400_noH.pdb,359400
1723,at-frame359600_noH.pdb,359600
1724,at-frame359800_noH.pdb,359800
1725,at-frame360000_noH.pdb,360000
1726,at-frame360200_noH.pdb,360200
1727,at-frame360400_noH.pdb,360400
1728,at-frame360600_noH.pdb,360600
1729,at-frame360800_noH.pdb,360800
1730,at-frame361000_noH.pdb,361000
1731,at-frame361200_noH.pdb,361200
1732,at-frame361400_noH.pdb,361400
1733,at-frame361600_noH.pdb,361600
1734,at-frame361800_noH.pdb,361800
1735,at-frame362000_noH.pdb,362000
1736,at-frame362200_noH.pdb,362200
1737,at-frame362400_noH.pdb,362400
1738,at-frame362600_noH.pdb,362600
1739,at-frame362800_noH.pdb,362800
1740,at-frame363000_noH.pdb,363000
1741,at-frame363200_noH.pdb,363200
1742,at-frame363400_noH.pdb,363400
1743,at-frame363600_noH.pdb,363600
1744,at-frame363800_noH.pdb,363800
1745,at-frame364000_noH.pdb,364000
1746,at-frame364200_noH.pdb,364200
1747,at-frame364400_noH.pdb,364400
1748,at-frame364600_noH.pdb,364600
1749,at-frame364800_noH.pdb,364800
1750,at-frame365000_noH.pdb,365000
1751,at-frame365200_noH.pdb,365200
1752,at-frame365400_noH.pdb,365400
1753,at-frame365600_noH.pdb,365600
1754,at-frame365800_noH.pdb,365800
1755,at-frame366200_noH.pdb,366200
1756,at-frame366400_noH.pdb,366400
1757,at-frame366600_noH.pdb,366600
1758,at-frame366800_noH.pdb,366800
1759,at-frame367000_noH.pdb,367000
1760,at-frame367200_noH.pdb,367200
1761,at-frame367400_noH.pdb,367400
1762,at-frame367600_noH.pdb,367600
1763,at-frame367800_noH.pdb,367800
1764,at-frame368000_noH.pdb,368000
1765,at-frame368200_noH.pdb,368200
1766,at-frame368400_noH.pdb,368400
1767,at-frame368600_noH.pdb,368600
1768,at-frame368800_noH.pdb,368800
1769,at-frame369000_noH.pdb,369000
1770,at-frame369200_noH.pdb,369200
1771,at-frame369400_noH.pdb,369400
1772,at-frame369600_noH.pdb,369600
1773,at-frame369800_noH.pdb,369800
1774,at-frame370000_noH.pdb,370000
1775,at-frame370200_noH.pdb,370200
1776,at-frame370600_noH.pdb,370600
1777,at-frame370800_noH.pdb,370800
1778,at-frame371000_noH.pdb,371000
1779,at-frame371200_noH.pdb,371200
1780,at-frame371400_noH.pdb,371400
1781,at-frame371600_noH.pdb,371600
1782,at-frame371800_noH.pdb,371800
1783,at-frame372000_noH.pdb,372000
1784,at-frame372200_noH.pdb,372200
1785,at-frame372400_noH.pdb,372400
1786,at-frame372600_noH.pdb,372600
1787,at-frame372800_noH.pdb,372800
1788,at-frame373000_noH.pdb,373000
1789,at-frame373200_noH.pdb,373200
1790,at-frame373400_noH.pdb,373400
1791,at-frame373600_noH.pdb,373600
1792,at-frame373800_noH.pdb,373800
1793,at-frame374000_noH.pdb,374000
1794,at-frame374200_noH.pdb,374200
1795,at-frame374400_noH.pdb,374400
1796,at-frame374600_noH.pdb,374600
1797,at-frame374800_noH.pdb,374800
1798,at-frame375000_noH.pdb,375000
1799,at-frame375200_noH.pdb,375200
1800,at-frame375400_noH.pdb,375400
1801,at-frame375600_noH.pdb,375600
1802,at-frame375800_noH.pdb,375800
1803,at-frame376000_noH.pdb,376000
1804,at-frame376200_noH.pdb,376200
1805,at-frame376400_noH.pdb,376400
1806,at-frame376600_noH.pdb,376600
1807,at-frame376800_noH.pdb,376800
1808,at-frame377200_noH.pdb,377200
1809,at-frame377400_noH.pdb,377400
1810,at-frame377600_noH.pdb,377600
1811,at-frame377800_noH.pdb,377800
1812,at-frame378000_noH.pdb,378000
1813,at-frame378200_noH.pdb,378200
1814,at-frame378400_noH.pdb,378400
1815,at-frame378600_noH.pdb,378600
1816,at-frame378800_noH.pdb,378800
1817,at-frame379000_noH.pdb,379000
1818,at-frame379200_noH.pdb,379200
1819,at-frame379400_noH.pdb,379400
1820,at-frame379600_noH.pdb,379600
1821,at-frame379800_noH.pdb,379800
1822,at-frame380000_noH.pdb,380000
1823,at-frame380200_noH.pdb,380200
1824,at-frame380400_noH.pdb,380400
1825,at-frame380600_noH.pdb,380600
1826,at-frame380800_noH.pdb,380800
1827,at-frame381000_noH.pdb,381000
1828,at-frame381200_noH.pdb,381200
1829,at-frame381400_noH.pdb,381400
1830,at-frame381600_noH.pdb,381600
1831,at-frame381800_noH.pdb,381800
1832,at-frame382000_noH.pdb,382000
1833,at-frame382200_noH.pdb,382200
1834,at-frame382600_noH.pdb,382600
1835,at-frame382800_noH.pdb,382800
1836,at-frame383000_noH.pdb,383000
1837,at-frame383200_noH.pdb,383200
1838,at-frame383400_noH.pdb,383400
1839,at-frame383600_noH.pdb,383600
1840,at-frame383800_noH.pdb,383800
1841,at-frame384000_noH.pdb,384000
1842,at-frame384200_noH.pdb,384200
1843,at-frame384400_noH.pdb,384400
1844,at-frame384600_noH.pdb,384600
1845,at-frame384800_noH.pdb,384800
1846,at-frame385000_noH.pdb,385000
1847,at-frame385200_noH.pdb,385200
1848,at-frame385400_noH.pdb,385400
1849,at-frame385600_noH.pdb,385600
1850,at-frame385800_noH.pdb,385800
1851,at-frame386000_noH.pdb,386000
1852,at-frame386200_noH.pdb,386200
1853,at-frame386400_noH.pdb,386400
1854,at-frame386600_noH.pdb,386600
1855,at-frame386800_noH.pdb,386800
1856,at-frame387000_noH.pdb,387000
1857,at-frame387200_noH.pdb,387200
1858,at-frame387400_noH.pdb,387400
1859,at-frame387600_noH.pdb,387600
1860,at-frame387800_noH.pdb,387800
1861,at-frame388000_noH.pdb,388000
1862,at-frame388200_noH.pdb,388200
1863,at-frame388400_noH.pdb,388400
1864,at-frame388800_noH.pdb,388800
1865,at-frame389000_noH.pdb,389000
1866,at-frame389200_noH.pdb,389200
1867,at-frame389400_noH.pdb,389400
1868,at-frame389600_noH.pdb,389600
1869,at-frame389800_noH.pdb,389800
1870,at-frame390000_noH.pdb,390000
1871,at-frame390200_noH.pdb,390200
1872,at-frame390400_noH.pdb,390400
1873,at-frame390600_noH.pdb,390600
1874,at-frame390800_noH.pdb,390800
1875,at-frame391000_noH.pdb,391000
1876,at-frame391200_noH.pdb,391200
1877,at-frame391400_noH.pdb,391400
1878,at-frame391600_noH.pdb,391600
1879,at-frame391800_noH.pdb,391800
1880,at-frame392000_noH.pdb,392000
1881,at-frame392200_noH.pdb,392200
1882,at-frame392400_noH.pdb,392400
1883,at-frame392600_noH.pdb,392600
1884,at-frame392800_noH.pdb,392800
1885,at-frame393000_noH.pdb,393000
1886,at-frame393200_noH.pdb,393200
1887,at-frame393400_noH.pdb,393400
1888,at-frame393600_noH.pdb,393600
1889,at-frame393800_noH.pdb,393800
1890,at-frame394200_noH.pdb,394200
1891,at-frame394400_noH.pdb,394400
1892,at-frame394600_noH.pdb,394600
1893,at-frame394800_noH.pdb,394800
1894,at-frame395000_noH.pdb,395000
1895,at-frame395200_noH.pdb,395200
1896,at-frame395400_noH.pdb,395400
1897,at-frame395600_noH.pdb,395600
1898,at-frame395800_noH.pdb,395800
1899,at-frame396000_noH.pdb,396000
1900,at-frame396200_noH.pdb,396200
1901,at-frame396400_noH.pdb,396400
1902,at-frame396600_noH.pdb,396600
1903,at-frame396800_noH.pdb,396800
1904,at-frame397000_noH.pdb,397000
1905,at-frame397200_noH.pdb,397200
1906,at-frame397400_noH.pdb,397400
1907,at-frame397600_noH.pdb,397600
1908,at-frame397800_noH.pdb,397800
1909,at-frame398000_noH.pdb,398000
1910,at-frame398200_noH.pdb,398200
1911,at-frame398400_noH.pdb,398400
1912,at-frame398600_noH.pdb,398600
1913,at-frame398800_noH.pdb,398800
1914,at-frame399000_noH.pdb,399000
1915,at-frame399200_noH.pdb,399200
1916,at-frame399400_noH.pdb,399400
1917,at-frame399600_noH.pdb,399600
1918,at-frame399800_noH.pdb,399800
1919,at-frame400000_noH.pdb,400000
1920,at-frame400200_noH.pdb,400200
1921,at-frame400400_noH.pdb,400400
1922,at-frame400800_noH.pdb,400800
1923,at-frame401000_noH.pdb,401000
1924,at-frame401200_noH.pdb,401200
1925,at-frame401400_noH.pdb,401400
1926,at-frame401600_noH.pdb,401600
1927,at-frame401800_noH.pdb,401800
1928,at-frame402000_noH.pdb,402000
1929,at-frame402200_noH.pdb,402200
1930,at-frame402400_noH.pdb,402400
1931,at-frame402600_noH.pdb,402600
1932,at-frame402800_noH.pdb,402800
1933,at-frame403200_noH.pdb,403200
1934,at-frame403400_noH.pdb,403400
1935,at-frame403600_noH.pdb,403600
1936,at-frame403800_noH.pdb,403800
1937,at-frame404000_noH.pdb,404000
1938,at-frame404200_noH.pdb,404200
1939,at-frame404400_noH.pdb,404400
1940,at-frame404600_noH.pdb,404600
1941,at-frame404800_noH.pdb,404800
1942,at-frame405000_noH.pdb,405000
1943,at-frame405200_noH.pdb,405200
1944,at-frame405400_noH.pdb,405400
1945,at-frame405600_noH.pdb,405600
1946,at-frame405800_noH.pdb,405800
1947,at-frame406000_noH.pdb,406000
1948,at-frame406200_noH.pdb,406200
1949,at-frame406400_noH.pdb,406400
1950,at-frame406600_noH.pdb,406600
1951,at-frame406800_noH.pdb,406800
1952,at-frame407000_noH.pdb,407000
1953,at-frame407200_noH.pdb,407200
1954,at-frame407400_noH.pdb,407400
1955,at-frame407600_noH.pdb,407600
1956,at-frame407800_noH.pdb,407800
1957,at-frame408000_noH.pdb,408000
1958,at-frame408200_noH.pdb,408200
1959,at-frame408600_noH.pdb,408600
1960,at-frame408800_noH.pdb,408800
1961,at-frame409000_noH.pdb,409000
1962,at-frame409200_noH.pdb,409200
1963,at-frame409400_noH.pdb,409400
1964,at-frame409600_noH.pdb,409600
1965,at-frame409800_noH.pdb,409800
1966,at-frame410000_noH.pdb,410000
1967,at-frame410200_noH.pdb,410200
1968,at-frame410400_noH.pdb,410400
1969,at-frame410600_noH.pdb,410600
1970,at-frame410800_noH.pdb,410800
1971,at-frame411000_noH.pdb,411000
1972,at-frame411200_noH.pdb,411200
1973,at-frame411400_noH.pdb,411400
1974,at-frame411600_noH.pdb,411600
1975,at-frame411800_noH.pdb,411800
1976,at-frame412000_noH.pdb,412000
1977,at-frame412200_noH.pdb,412200
1978,at-frame412400_noH.pdb,412400
1979,at-frame412600_noH.pdb,412600
1980,at-frame412800_noH.pdb,412800
1981,at-frame413000_noH.pdb,413000
1982,at-frame413200_noH.pdb,413200
1983,at-frame413400_noH.pdb,413400
1984,at-frame413600_noH.pdb,413600
1985,at-frame413800_noH.pdb,413800
1986,at-frame414000_noH.pdb,414000
1987,at-frame414200_noH.pdb,414200
1988,at-frame414400_noH.pdb,414400
1989,at-frame414600_noH.pdb,414600
1990,at-frame414800_noH.pdb,414800
1991,at-frame415000_noH.pdb,415000
1992,at-frame415200_noH.pdb,415200
1993,at-frame415400_noH.pdb,415400
1994,at-frame415600_noH.pdb,415600
1995,at-frame415800_noH.pdb,415800
1996,at-frame416000_noH.pdb,416000
1997,at-frame416200_noH.pdb,416200
1998,at-frame416400_noH.pdb,416400
1999,at-frame416600_noH.pdb,416600
2000,at-frame416800_noH.pdb,416800
2001,at-frame417000_noH.pdb,417000
2002,at-frame417200_noH.pdb,417200
2003,at-frame417400_noH.pdb,417400
2004,at-frame417600_noH.pdb,417600
2005,at-frame417800_noH.pdb,417800
2006,at-frame418000_noH.pdb,418000
2007,at-frame418200_noH.pdb,418200
2008,at-frame418400_noH.pdb,418400
2009,at-frame418600_noH.pdb,418600
2010,at-frame418800_noH.pdb,418800
2011,at-frame419000_noH.pdb,419000
2012,at-frame419200_noH.pdb,419200
2013,at-frame419400_noH.pdb,419400
2014,at-frame419600_noH.pdb,419600
2015,at-frame419800_noH.pdb,419800
2016,at-frame420000_noH.pdb,420000
2017,at-frame420200_noH.pdb,420200
2018,at-frame420400_noH.pdb,420400
2019,at-frame420600_noH.pdb,420600
2020,at-frame420800_noH.pdb,420800
2021,at-frame421000_noH.pdb,421000
2022,at-frame421200_noH.pdb,421200
2023,at-frame421400_noH.pdb,421400
2024,at-frame421600_noH.pdb,421600
2025,at-frame421800_noH.pdb,421800
2026,at-frame422000_noH.pdb,422000
2027,at-frame422200_noH.pdb,422200
2028,at-frame422400_noH.pdb,422400
2029,at-frame422600_noH.pdb,422600
2030,at-frame422800_noH.pdb,422800
2031,at-frame423000_noH.pdb,423000
2032,at-frame423200_noH.pdb,423200
2033,at-frame423400_noH.pdb,423400
2034,at-frame423600_noH.pdb,423600
2035,at-frame423800_noH.pdb,423800
2036,at-frame424000_noH.pdb,424000
2037,at-frame424200_noH.pdb,424200
2038,at-frame424400_noH.pdb,424400
2039,at-frame424600_noH.pdb,424600
2040,at-frame425000_noH.pdb,425000
2041,at-frame425200_noH.pdb,425200
2042,at-frame425400_noH.pdb,425400
2043,at-frame425800_noH.pdb,425800
2044,at-frame426000_noH.pdb,426000
2045,at-frame426200_noH.pdb,426200
2046,at-frame426400_noH.pdb,426400
2047,at-frame426600_noH.pdb,426600
2048,at-frame426800_noH.pdb,426800
2049,at-frame427000_noH.pdb,427000
2050,at-frame427200_noH.pdb,427200
2051,at-frame427400_noH.pdb,427400
2052,at-frame427600_noH.pdb,427600
2053,at-frame427800_noH.pdb,427800
2054,at-frame428000_noH.pdb,428000
2055,at-frame428200_noH.pdb,428200
2056,at-frame428400_noH.pdb,428400
2057,at-frame428600_noH.pdb,428600
2058,at-frame428800_noH.pdb,428800
2059,at-frame429000_noH.pdb,429000
2060,at-frame429200_noH.pdb,429200
2061,at-frame429400_noH.pdb,429400
2062,at-frame429600_noH.pdb,429600
2063,at-frame429800_noH.pdb,429800
2064,at-frame430000_noH.pdb,430000
2065,at-frame430200_noH.pdb,430200
2066,at-frame430400_noH.pdb,430400
2067,at-frame430600_noH.pdb,430600
2068,at-frame430800_noH.pdb,430800
2069,at-frame431000_noH.pdb,431000
2070,at-frame431200_noH.pdb,431200
2071,at-frame431400_noH.pdb,431400
2072,at-frame431600_noH.pdb,431600
2073,at-frame431800_noH.pdb,431800
2074,at-frame432000_noH.pdb,432000
2075,at-frame432200_noH.pdb,432200
2076,at-frame432400_noH.pdb,432400
2077,at-frame432600_noH.pdb,432600
2078,at-frame432800_noH.pdb,432800
2079,at-frame433000_noH.pdb,433000
2080,at-frame433200_noH.pdb,433200
2081,at-frame433400_noH.pdb,433400
2082,at-frame433600_noH.pdb,433600
2083,at-frame433800_noH.pdb,433800
2084,at-frame434000_noH.pdb,434000
2085,at-frame434200_noH.pdb,434200
2086,at-frame434400_noH.pdb,434400
2087,at-frame434600_noH.pdb,434600
2088,at-frame434800_noH.pdb,434800
2089,at-frame435000_noH.pdb,435000
2090,at-frame435200_noH.pdb,435200
2091,at-frame435400_noH.pdb,435400
2092,at-frame435600_noH.pdb,435600
2093,at-frame435800_noH.pdb,435800
2094,at-frame436000_noH.pdb,436000
2095,at-frame436200_noH.pdb,436200
2096,at-frame436400_noH.pdb,436400
2097,at-frame436600_noH.pdb,436600
2098,at-frame436800_noH.pdb,436800
2099,at-frame437000_noH.pdb,437000
2100,at-frame437200_noH.pdb,437200
2101,at-frame437600_noH.pdb,437600
2102,at-frame437800_noH.pdb,437800
2103,at-frame438000_noH.pdb,438000
2104,at-frame438200_noH.pdb,438200
2105,at-frame438400_noH.pdb,438400
2106,at-frame438600_noH.pdb,438600
2107,at-frame439000_noH.pdb,439000
2108,at-frame439200_noH.pdb,439200
2109,at-frame439600_noH.pdb,439600
2110,at-frame439800_noH.pdb,439800
2111,at-frame440000_noH.pdb,440000
2112,at-frame440200_noH.pdb,440200
2113,at-frame440400_noH.pdb,440400
2114,at-frame440600_noH.pdb,440600
2115,at-frame440800_noH.pdb,440800
2116,at-frame441000_noH.pdb,441000
2117,at-frame441200_noH.pdb,441200
2118,at-frame441600_noH.pdb,441600
2119,at-frame441800_noH.pdb,441800
2120,at-frame442000_noH.pdb,442000
2121,at-frame442200_noH.pdb,442200
2122,at-frame442400_noH.pdb,442400
2123,at-frame442600_noH.pdb,442600
2124,at-frame442800_noH.pdb,442800
2125,at-frame443000_noH.pdb,443000
2126,at-frame443200_noH.pdb,443200
2127,at-frame443400_noH.pdb,443400
2128,at-frame443600_noH.pdb,443600
2129,at-frame443800_noH.pdb,443800
2130,at-frame444000_noH.pdb,444000
2131,at-frame444200_noH.pdb,444200
2132,at-frame444400_noH.pdb,444400
2133,at-frame444600_noH.pdb,444600
2134,at-frame444800_noH.pdb,444800
2135,at-frame445000_noH.pdb,445000
2136,at-frame445200_noH.pdb,445200
2137,at-frame445400_noH.pdb,445400
2138,at-frame445600_noH.pdb,445600
2139,at-frame445800_noH.pdb,445800
2140,at-frame446000_noH.pdb,446000
2141,at-frame446200_noH.pdb,446200
2142,at-frame446400_noH.pdb,446400
2143,at-frame446600_noH.pdb,446600
